Total day minutes,Total eve minutes,Total night minutes,Total intl minutes,Customer service calls,Churn,International plan_No,International plan_Yes,Voice mail plan_No,Voice mail plan_Yes
-1.0094727737186517,1.6017685070718148,2.187782202049559,-0.08500822876431834,0.33235445345887815,False,True,False,True,False
-1.725604985545005,-0.7036678491062731,-0.44243013774032924,-0.3716006439586269,1.0926409279808005,False,True,False,True,False
-0.4732917330691768,0.4894792813366212,1.2741294945435984,-2.413571602218073,-0.4279320210630442,False,True,False,True,False
-1.081085994901287,0.2370448471272153,-0.7469810402423165,-0.6223690072536463,0.33235445345887815,False,True,False,False,True
0.13266629232235286,-1.3091160624053952,0.817303140790617,-1.01643357814582,0.33235445345887815,False,True,False,True,False
-0.8552289127098988,0.3198748958521763,-2.5762640585172387,0.273232290228567,-0.4279320210630442,False,True,False,False,True
0.22264187791079224,1.3572226489314536,0.7105125645886221,-0.8731373705486661,1.0926409279808005,False,True,False,True,False
0.7496417363573649,0.19957411079925652,0.9517801626746116,-1.2313778895415515,-0.4279320210630442,False,True,False,True,False
-0.3594450737531926,1.3118633365344508,0.5463714937596288,-0.33577659205933785,0.33235445345887815,False,True,False,True,False
-0.5283788262865886,0.36917849628370086,0.05988109106164955,-0.19248038446218418,2.6132138770246454,True,True,False,True,False
-0.07850089834439232,0.9529331253929522,1.3710320544305938,-0.013360124965741519,-0.4279320210630442,False,True,False,True,False
-0.9709118084664632,-0.41376267856890897,-1.1879865678912973,-0.801489266750089,-0.4279320210630442,False,True,False,True,False
0.3419972465485178,-2.4785974646411577,-0.3890348496393317,-1.589618408534437,1.0926409279808005,True,True,False,False,True
0.9093943066878594,-0.4650384230176944,-0.2288489853363381,0.6314728092214524,-0.4279320210630442,False,True,False,True,False
0.2263143507919528,-0.6129492243122681,-0.6777649260373194,0.41652849782572127,-0.4279320210630442,False,True,False,True,False
1.631035227835954,-0.4492612708796069,-0.6836977358263189,0.4881766016242981,0.33235445345887815,False,True,False,False,True
0.016983396565787904,-0.25993544522255213,1.278084701069598,0.8464171206171834,1.0926409279808005,False,True,False,False,True
-0.8919536415215066,-0.7509993055205368,-0.8280627740253129,-0.7298411629515121,0.33235445345887815,False,True,False,True,False
-0.5816296830634201,-0.6208378003813121,0.2615966238876408,-1.4463222009372825,0.33235445345887815,False,True,False,False,True
1.3170387964967063,0.23310055909269356,-0.8517940131813118,-0.33577659205933785,-1.1882184955849666,False,False,True,True,False
-1.0021278279563302,0.10688334198799054,-1.4154109431362878,-0.6940171110522231,-1.1882184955849666,False,False,True,True,False
0.5843804567051295,0.3139584638003937,-0.9368309534903083,-0.8731373705486661,-0.4279320210630442,False,True,False,True,False
-0.016068859364658857,-0.6287263764503561,-1.0337335133773042,1.2763057434086462,1.852927402502723,True,True,False,True,False
1.1389238617604083,-0.6011163602087023,1.8674104734435732,0.5598247054228755,1.0926409279808005,False,True,False,True,False
0.8285999033023219,-0.25204686915350866,1.062525945402607,0.6672968611207408,-1.1882184955849666,False,True,False,False,True
1.2637879397198748,-1.0270994679370746,-0.5610863335203243,-0.801489266750089,1.0926409279808005,False,True,False,True,False
0.4338090685775374,0.5072285774919697,-0.9585845893833074,-1.0522576300451087,-0.4279320210630442,False,True,False,True,False
-0.41636840341118475,0.4401756809050967,-0.3850796431133316,-1.4821462528365712,-0.4279320210630442,False,True,False,True,False
2.2131221794999383,-0.3940412383962992,1.3690544511675946,0.5240006535235865,-1.1882184955849666,True,True,False,True,False
-2.16997420416546,-2.4430988723304603,-0.5511983172053248,-0.7298411629515121,1.852927402502723,True,True,False,True,False
-0.17582142969515338,-0.9028543948496328,0.5483490970226286,1.7061943662001084,-0.4279320210630442,False,True,False,True,False
0.3915756304441882,2.0218351827484047,0.4573793469246326,1.0613614320129146,-0.4279320210630442,False,True,False,True,False
0.6541574414471846,0.07532903771181494,1.535173125259587,0.8464171206171834,1.0926409279808005,False,False,True,True,False
-0.2602883059618513,-1.2795339021464804,-0.4978030291043271,0.273232290228567,1.0926409279808005,False,True,False,False,True
1.2803140676850984,1.158036103188094,0.4316705045056335,-0.15665633256289513,-0.4279320210630442,False,True,False,False,True
0.5660180922993255,0.9509609813756907,-0.18731931681333996,0.7747690168186067,0.33235445345887815,True,True,False,True,False
-0.40167851188654136,-0.9067986828841545,-0.2229161755473387,-0.801489266750089,1.852927402502723,True,True,False,True,False
0.6339588406008004,0.14829836635047108,-0.36530361048333243,0.6314728092214524,-0.4279320210630442,False,True,False,True,False
-0.47145549662859654,-1.5299961923386252,0.024284232327650833,0.23740823832927863,0.33235445345887815,False,True,False,False,True
1.067310640577773,0.9194066770995152,0.15876125421164536,1.3121297953079347,-0.4279320210630442,True,True,False,True,False
-0.6587516135677964,-0.11991321999702245,-1.8049987859472716,0.30905634212785543,-0.4279320210630442,False,True,False,True,False
-1.0186539559215537,-0.5518127597771777,1.034839499720608,-0.8373133186493774,-0.4279320210630442,False,True,False,True,False
1.3427461066648319,-0.4453169828450846,1.2464430488615987,-0.264128488260761,1.0926409279808005,False,True,False,True,False
-0.01239638648349828,-0.2047154127392449,-1.4470525953442865,0.12993608263141276,1.0926409279808005,False,True,False,True,False
1.8109863990128316,-2.3661852556572818,-0.7450034369793167,-0.15665633256289513,-0.4279320210630442,False,True,False,True,False
0.3383247736673567,0.1246326381433395,-0.19720733312833955,-0.5507209034550695,1.852927402502723,False,True,False,True,False
0.5935616389080314,0.16604766250582004,-0.66589930645932,-1.7687386680308794,-0.4279320210630442,True,True,False,True,False
-0.3410827093473887,1.0101253018935201,-0.8043315348693142,-2.091155135124476,1.852927402502723,False,True,False,False,True
-0.5155251712025261,-1.6167705290981085,-0.4127660887953305,0.09411203073212433,-1.1882184955849666,False,True,False,True,False
-0.170312720373412,-0.5380077516563511,0.9438697496226118,0.3807044459264329,-0.4279320210630442,False,True,False,True,False
1.0709831134589336,-0.27176830932611845,-0.21500576249533893,0.5598247054228755,1.852927402502723,False,True,False,True,False
-1.1361730881186987,-0.7194450012443613,0.3189471185146385,-0.15665633256289513,-0.4279320210630442,False,True,False,False,True
0.9185754888907613,-1.0468209081096844,0.8014823146866181,-0.2283044363614726,1.0926409279808005,False,True,False,True,False
-0.2713057246053336,2.292018913113159,-1.6151488726992795,-0.6940171110522231,-0.4279320210630442,False,True,False,True,False
0.09594156351074501,0.4401756809050967,0.43364810776863383,0.8464171206171834,0.33235445345887815,False,True,False,True,False
-0.3447551822285493,-0.19879898068746174,0.5305506676556292,0.6672968611207408,1.852927402502723,False,True,False,True,False
-0.9745842813476241,0.0989947659189465,0.9280489235186129,1.0971854839122037,-0.4279320210630442,False,True,False,True,False
0.31261746349923164,1.0633731903595671,-1.2374266494662953,3.0,-1.1882184955849666,True,False,True,False,True
-0.3153753991792631,-0.9600465713502009,-2.8353300859702277,1.4196019510058,-0.4279320210630442,False,True,False,True,False
1.8862720930766281,0.37312278431822316,-0.6105264150953222,-0.2999525401600494,-0.4279320210630442,True,True,False,True,False
-1.2132950186230753,-0.85749508245263,-0.4602285671073286,-0.08500822876431834,0.33235445345887815,False,True,False,False,True
0.5586731465370038,0.5190614415955361,-0.015267832932347493,1.025537380113626,-0.4279320210630442,False,True,False,True,False
0.6247776583978984,-1.1671216931626043,-1.160300122209299,-1.0880816819443972,-1.1882184955849666,False,True,False,False,True
0.2006070406238272,-0.3447376379647746,0.3940960425086355,-0.15665633256289513,1.0926409279808005,False,True,False,True,False
-0.1629677746110903,-1.3544753748023974,-1.7397378782682742,0.4881766016242981,-0.4279320210630442,False,True,False,True,False
-0.46961926018801625,-1.7903192026170747,0.5246178578666298,-0.3716006439586269,0.33235445345887815,False,True,False,True,False
0.3970843397659296,0.5604764659580166,1.0209962768796088,0.6314728092214524,-0.4279320210630442,False,True,False,True,False
-2.002876688072644,-0.85749508245263,-0.9111221110713092,-0.4074246958579153,1.852927402502723,True,True,False,True,False
0.1418474745252548,-1.0724587803340775,0.490998602395631,-1.3746740971387055,1.852927402502723,True,True,False,False,True
-1.6172670355507617,-0.14357894820415457,-0.5116462519453264,-0.3716006439586269,0.33235445345887815,False,True,False,True,False
0.6321226041602196,-0.7746650337276689,1.2622638749655983,-0.264128488260761,1.0926409279808005,False,True,False,False,True
-0.6293718305185102,0.3297356159384812,-1.0673527688483027,0.23740823832927863,1.0926409279808005,False,True,False,True,False
0.9406103261777258,0.5801979061306264,1.197002967286601,-0.264128488260761,-0.4279320210630442,False,True,False,True,False
0.37688573891954535,0.004331853090419118,0.10338836284764748,-1.123905733843686,1.852927402502723,False,True,False,True,False
0.3162899363803922,0.031941869332072985,0.10932117263664745,-0.4074246958579153,-0.4279320210630442,False,True,False,True,False
-0.9158247152490514,-0.5458963277253945,0.9161833039406129,0.3448803940271438,1.0926409279808005,False,False,True,True,False
-0.07299218902265094,0.3257913279039595,0.7243557874296213,-1.7687386680308794,2.6132138770246454,False,True,False,False,True
0.42830035925579607,0.1798526706266467,-0.10425997976734372,0.6314728092214524,1.0926409279808005,False,True,False,True,False
0.06288930758029773,-1.4629432957517519,1.2345774292836,0.3448803940271438,-0.4279320210630442,False,True,False,False,True
0.4631888516268236,-0.965963003401984,-0.8359731870773127,-0.013360124965741519,0.33235445345887815,False,True,False,False,True
-0.5742847373010984,1.4873841540706778,-0.14381204502734204,0.7747690168186067,-0.4279320210630442,False,True,False,True,False
0.37688573891954535,0.3829835044045281,1.0467051192986079,0.09411203073212433,-1.1882184955849666,False,True,False,False,True
0.23549553299485476,-0.10808035589345667,-1.8030211826842715,-1.2313778895415515,1.0926409279808005,False,True,False,False,True
1.2252269744676867,-0.10808035589345667,-0.007357419880347715,0.5240006535235865,-0.4279320210630442,False,True,False,True,False
-0.23274475935314545,-0.4630662790004335,0.9596905757266114,1.3837778991065115,0.33235445345887815,True,False,True,True,False
0.9571364541429495,-0.8062193380038446,-1.789177959843272,1.455426002905089,1.0926409279808005,False,True,False,True,False
1.684286084612785,0.30212559969682795,-1.5775744107022813,0.5240006535235865,-0.4279320210630442,False,False,True,True,False
1.4308854558126904,-0.7667764576586249,1.7012917993515795,0.30905634212785543,0.33235445345887815,False,True,False,False,True
0.2575303702818198,0.4027049445771379,-0.5650415400463239,0.12993608263141276,-0.4279320210630442,False,True,False,True,False
0.8487985041487062,0.9371559732548641,-1.1939193776802974,-1.1955538376422628,-0.4279320210630442,False,True,False,True,False
1.480463839708361,-1.0842916444376431,1.3571888315895946,0.45235254972500966,2.6132138770246454,False,True,False,True,False
-0.019741332245819955,1.7970107647806528,1.285995114121597,-0.15665633256289513,-1.1882184955849666,False,True,False,True,False
2.8943658989552636,0.521033585612797,-0.9289205404383086,1.992786781394417,-1.1882184955849666,True,True,False,True,False
-0.40718722120828277,0.9075738129959494,1.153495695500603,1.2404816915093573,-1.1882184955849666,False,True,False,False,True
-0.6918038694982437,-0.34670978198203545,-0.7133617847713176,-0.2283044363614726,-0.4279320210630442,False,True,False,False,True
-0.7983055830519061,-0.5675899119152659,-1.253247475570295,-1.123905733843686,-1.1882184955849666,False,True,False,True,False
0.6853734609370511,0.7991058920465953,1.040772309509608,0.6314728092214524,-1.1882184955849666,False,True,False,True,False
0.1418474745252548,0.7971337480293345,0.566147526389628,0.09411203073212433,1.0926409279808005,False,True,False,False,True
-1.4850580118289733,-1.2933389102673072,0.7065573580626219,0.7031209130200292,-0.4279320210630442,False,True,False,True,False
0.48705992535436893,-1.0330158999888577,-0.66589930645932,-1.4821462528365712,-0.4279320210630442,False,True,False,True,False
1.1627949354879532,0.25282199926530335,0.5503267002856284,0.6672968611207408,0.33235445345887815,False,True,False,False,True
0.18408091265860407,-0.7431107294514928,1.2642414782285987,-0.9806095262465316,-0.4279320210630442,False,True,False,False,True
0.4081017584094118,0.8326323403400319,1.1950253640236017,0.23740823832927863,-0.4279320210630442,False,True,False,True,False
-0.17765766613573367,-0.15146752427319804,-1.8781701066782683,0.9180652244157609,-0.4279320210630442,False,True,False,False,True
1.0526207490531296,0.4441199689396184,-2.0462663840332613,1.0613614320129146,-0.4279320210630442,False,True,False,True,False
0.7239344261892392,-1.0172387478507696,0.866743222365615,-1.4821462528365712,-1.1882184955849666,False,True,False,True,False
1.3372373973430904,-0.630698520467617,-0.5927279857283229,0.30905634212785543,0.33235445345887815,False,True,False,True,False
-0.5999920474692241,-0.20865970077376664,-0.1121703928193435,0.7031209130200292,-1.1882184955849666,False,True,False,True,False
-0.11522562715600018,-0.13569037213511054,0.140962824844646,2.1360829889915705,1.0926409279808005,False,True,False,True,False
0.96080892702411,1.8009550528151745,0.006485802960651474,-3.0,1.0926409279808005,False,True,False,True,False
0.3181261728209725,0.26662700738613004,1.6083444459905838,-0.264128488260761,1.852927402502723,False,False,True,False,True
-2.232406243145193,-1.2282581576976952,-1.267090698411294,0.595648757322164,2.6132138770246454,True,True,False,True,False
-1.178406526252048,0.7241644193906778,-0.612504018358322,-0.12083228066360674,0.33235445345887815,False,True,False,False,True
0.11614016435712923,1.0515403262560012,0.259619020624641,1.5628981586029542,0.33235445345887815,False,True,False,True,False
1.471282657505459,0.8681309326507297,-1.314553176723292,-0.6581930591529347,1.0926409279808005,False,False,True,True,False
0.6339588406008004,1.3315847767070605,0.7975271081606179,0.2015841864299902,-0.4279320210630442,False,True,False,True,False
-0.3869886203618985,-2.695533306539866,-0.04690948514034604,-0.013360124965741519,-0.4279320210630442,False,True,False,True,False
-0.352100127990871,-0.7450828734687542,-0.2723562571223366,-0.4432487477572037,-0.4279320210630442,False,True,False,True,False
0.9663176363458514,-0.26782402129159616,0.5997667818606263,-0.4074246958579153,-0.4279320210630442,False,True,False,True,False
-0.8442114940664159,-0.4039019584826041,-1.7535811011092737,-0.47907279965649213,-1.1882184955849666,False,True,False,True,False
-0.05279358817626671,-2.1748872859829667,0.7342438037446208,-0.264128488260761,-0.4279320210630442,False,True,False,True,False
0.553164437215263,-0.1159689319625007,0.1449180313706456,-0.5148968515557805,0.33235445345887815,False,True,False,True,False
-0.7762707457649416,0.043774733435638764,-1.0060470676953053,1.133009535811492,-1.1882184955849666,False,True,False,True,False
2.014808643917256,-0.6780299768818807,-1.6171264759622797,-0.264128488260761,-0.4279320210630442,False,True,False,False,True
0.3364885372267764,-0.47292699908673846,-0.4028780724803309,-1.2313778895415515,-0.4279320210630442,False,True,False,False,True
-0.5522499000141339,-0.3703755101891676,1.1989805705496013,-0.19248038446218418,-1.1882184955849666,False,True,False,True,False
2.077240682896989,-0.02525030716849562,1.0763691682436067,1.2763057434086462,1.852927402502723,True,False,True,False,True
-1.777019605881256,-0.47292699908673846,0.8865192549956141,0.9897133282143378,-1.1882184955849666,False,True,False,True,False
-0.6256993576373496,0.384955648421789,0.969578592041611,1.025537380113626,1.0926409279808005,False,True,False,False,True
0.046363179615074614,2.508954755011867,0.872676032154615,0.3448803940271438,0.33235445345887815,False,True,False,True,False
0.7018995889022748,-0.3348769178784697,0.7836838853196187,-1.3746740971387055,1.0926409279808005,False,True,False,True,False
-0.7193474161069495,-0.44137269481056285,0.3189471185146385,-1.2313778895415515,0.33235445345887815,False,True,False,True,False
-0.49716280679672215,1.1146489348083526,-0.05481989819234582,-0.2999525401600494,-0.4279320210630442,False,True,False,True,False
-1.3418315694637029,0.17393623857486407,-0.20709534944333913,0.6672968611207408,-0.4279320210630442,False,True,False,False,True
0.26854778892530207,-0.2816290294124234,0.4435361240836334,0.2015841864299902,1.0926409279808005,False,True,False,True,False
0.6266138948384787,-0.9679351474192449,1.171294124867603,0.7031209130200292,1.0926409279808005,False,True,False,True,False
0.6872096973776314,0.9016573809441663,0.4989090154476308,1.992786781394417,1.0926409279808005,False,True,False,True,False
0.4356453050181177,0.9194066770995152,-0.1299688221863423,0.595648757322164,-1.1882184955849666,False,False,True,True,False
-0.4512568957822123,0.8582702125644248,-1.551865568283282,0.16576013453070115,-0.4279320210630442,False,True,False,False,True
-0.2235635771502435,-1.7350991701337672,0.9102504941516135,0.7031209130200292,-0.4279320210630442,False,True,False,False,True
0.8616521592327687,0.5348385937336236,-2.524846373679241,2.637619715581611,0.33235445345887815,True,False,True,True,False
-0.008723913602337182,-0.44137269481056285,0.4811105860806314,0.45235254972500966,1.0926409279808005,False,True,False,True,False
-0.5210338805242669,-0.287545461464206,-0.5610863335203243,0.23740823832927863,-1.1882184955849666,False,True,False,True,False
0.004129741481725362,0.4579249770604451,1.2761070978065976,-1.9836829794266106,1.0926409279808005,False,True,False,True,False
1.293167722769161,1.3039747604654073,-0.9862710350653062,0.9897133282143378,-0.4279320210630442,True,True,False,True,False
0.7937114109312944,-1.792291346634336,-0.24071460491433805,-1.123905733843686,-1.1882184955849666,False,True,False,True,False
0.07023425334261942,-0.9541301392984183,0.22402216189064225,0.7031209130200292,1.0926409279808005,False,True,False,True,False
-0.2529433601995296,-0.522230599518263,0.8706984288916152,-0.013360124965741519,-0.4279320210630442,False,True,False,False,True
-0.559594845776455,0.812910900167422,-0.5254894747863256,-0.47907279965649213,0.33235445345887815,False,True,False,True,False
-2.100197219423405,-0.6464756726057052,0.6946917384846225,1.2763057434086462,0.33235445345887815,False,True,False,True,False
0.4980773439978512,0.8622145005989466,0.4079392653496347,-0.9089614224479545,1.0926409279808005,False,True,False,True,False
0.11797640079770952,-0.22443685291185472,-2.459585466000244,-0.2283044363614726,0.33235445345887815,False,True,False,False,True
1.8440386549432788,0.384955648421789,-1.2651130951482943,1.0971854839122037,1.852927402502723,False,True,False,False,True
2.4279618430478442,-1.4116675513029662,0.3308127380926379,0.09411203073212433,-1.1882184955849666,True,False,True,True,False
0.35301466519200003,1.7812336126425647,-0.0647079145073454,0.273232290228567,-0.4279320210630442,False,False,True,False,True
0.42830035925579607,0.3159306078176546,-0.3949676594283312,1.1688335877107805,1.0926409279808005,False,True,False,True,False
-0.20152873986327846,0.38101136038726724,-0.9210101273863088,0.23740823832927863,-1.1882184955849666,False,True,False,True,False
-0.12257057291832185,0.7754401638394638,0.6393188471206246,-0.4432487477572037,-0.4279320210630442,False,False,True,True,False
0.4191191770528941,-1.6207148171326304,0.6729381025916236,-0.4432487477572037,0.33235445345887815,False,True,False,False,True
-1.9330997033305894,-0.003556722978624365,-0.17149849070934098,-0.15665633256289513,1.0926409279808005,False,True,False,True,False
0.2281505872325331,-0.638587096536661,-1.2077626005212965,-0.2999525401600494,-0.4279320210630442,False,True,False,True,False
0.7422967905950432,-2.22221874239723,-0.11019278955634314,0.9538892763150494,-1.1882184955849666,False,True,False,True,False
-0.8203404203388712,-1.3189767824917003,0.4395809175576333,0.7389449649193183,0.33235445345887815,True,False,True,True,False
1.3519272888677338,-0.3664312221546453,1.4817778371585895,-0.6581930591529347,-0.4279320210630442,False,True,False,True,False
0.8304361397429022,-0.47489914310399933,-0.1299688221863423,-1.123905733843686,1.0926409279808005,False,True,False,True,False
0.3438334829890981,1.3177797685862338,3.0,-0.2999525401600494,-1.1882184955849666,True,True,False,True,False
-1.2757270576028088,-0.6800021208991416,0.028239438853651003,-0.264128488260761,-1.1882184955849666,False,True,False,True,False
-2.1993539872147463,-1.9480907239979532,1.2049133803386012,0.30905634212785543,-1.1882184955849666,False,True,False,False,True
0.6431400228037023,-1.011322315798987,1.6320756851465825,-0.013360124965741519,-1.1882184955849666,False,True,False,True,False
-0.41085969408944334,-1.6384641132879791,1.5490163481005863,1.3121297953079347,1.852927402502723,True,True,False,False,True
0.5164397084036552,-0.5715341999497876,-0.1794089037613402,1.4912500548043774,1.852927402502723,False,True,False,True,False
0.4999135804384315,0.629501506562151,-0.5630639367833241,-0.4074246958579153,1.0926409279808005,False,True,False,True,False
-0.6624240864489574,1.4203312574838047,-0.44638534426632887,0.23740823832927863,-1.1882184955849666,False,False,True,True,False
-0.7560721449185575,-0.5656177678980043,0.6076771949126261,-0.15665633256289513,-0.4279320210630442,False,True,False,True,False
-1.7458035863913892,0.9647659894965179,-0.14776725155334167,1.5270741067036657,-0.4279320210630442,False,True,False,True,False
-0.4512568957822123,0.6768329629764147,-0.6223920346733216,-0.5507209034550695,-0.4279320210630442,False,True,False,True,False
-0.2731419610459139,0.16407551848855917,0.5997667818606263,-1.26720194144084,-0.4279320210630442,False,True,False,False,True
-0.8313578389823535,-1.1414838209382117,0.45540174366163283,1.8494905737972627,-0.4279320210630442,False,True,False,True,False
-0.6697690322112786,0.2035183988337788,-0.3099307191193351,0.45235254972500966,-0.4279320210630442,False,True,False,True,False
0.48522368891378814,1.163952535239877,1.7942391527125765,0.41652849782572127,-0.4279320210630442,False,True,False,False,True
0.8451260312675456,-0.15738395632498123,0.6234980210166257,-0.6581930591529347,1.852927402502723,False,True,False,False,True
-0.7615808542402983,-0.6011163602087023,1.2464430488615987,1.1688335877107805,1.0926409279808005,False,True,False,True,False
-0.36311754663435325,-0.5044813033629141,-0.3178411321713343,-0.12083228066360674,0.33235445345887815,False,False,True,True,False
0.49256863467610984,0.4717299851812723,0.969578592041611,1.5628981586029542,-1.1882184955849666,False,True,False,True,False
-0.8276853661011928,-0.41376267856890897,0.0005529931716520628,-0.9089614224479545,-0.4279320210630442,False,True,False,True,False
0.6357950770413807,0.6748608189591533,0.10536596611064729,-0.801489266750089,1.0926409279808005,False,True,False,False,True
0.23916800587601586,0.6590836668210657,0.0460378682206498,0.9897133282143378,1.0926409279808005,False,True,False,True,False
-0.5265425898460083,-0.12188536401428332,0.7579750429006196,-0.08500822876431834,-0.4279320210630442,False,True,False,False,True
0.7184257168674983,0.1384376462641662,0.048015471483650166,0.30905634212785543,-1.1882184955849666,False,False,True,True,False
0.23733176943543505,0.4914514253538821,1.0546155323506072,0.23740823832927863,0.33235445345887815,False,True,False,False,True
0.4521714329833414,0.3573456321801351,0.4316705045056335,0.09411203073212433,1.0926409279808005,False,False,True,True,False
0.5862166931457098,-0.8101636260383663,-1.1227256602123006,0.7031209130200292,-0.4279320210630442,False,True,False,False,True
0.7680041007631687,1.7240414361419956,0.7797286787936192,-0.4432487477572037,-0.4279320210630442,False,True,False,False,True
0.33281606434561584,-0.3841805183099942,1.5925236198865842,-1.26720194144084,1.0926409279808005,False,True,False,True,False
0.4888961617949492,-1.4392775675446199,-0.1260136156603427,-0.5148968515557805,0.33235445345887815,False,True,False,True,False
0.4797149795920473,0.16407551848855917,1.760619897241577,1.5270741067036657,0.33235445345887815,False,True,False,True,False
0.5109309990819138,-1.3525032307851366,1.0743915649806064,1.3837778991065115,-1.1882184955849666,False,True,False,True,False
-1.4740405931854912,-1.4175839833547492,-1.4984702801822847,-0.19248038446218418,-1.1882184955849666,False,True,False,True,False
-0.049121115295106134,-0.1376625161523714,-1.071307975374303,-1.5537943566351482,-0.4279320210630442,False,True,False,True,False
-0.12991551868064355,-1.3327817906125268,1.159428505289603,-0.15665633256289513,-0.4279320210630442,False,True,False,False,True
0.44849896010218027,-0.41573482258616984,0.3149919119886389,-0.264128488260761,-0.4279320210630442,False,True,False,True,False
-1.7274412219855853,0.921378821116776,-1.1563449156832988,-0.049184176865029926,0.33235445345887815,False,True,False,True,False
-0.40718722120828277,-0.3289604858266865,0.781706282056619,0.595648757322164,-1.1882184955849666,False,True,False,True,False
0.6559936778877649,0.34945705611109107,0.12316439547764664,-1.3030259933401287,1.852927402502723,False,True,False,True,False
-0.1482778830864475,-1.7863749145825527,-0.10821518629334333,0.595648757322164,0.33235445345887815,False,True,False,True,False
-0.39984227544596107,1.8048993408496963,0.7955495048976181,-0.4074246958579153,-0.4279320210630442,False,True,False,True,False
-1.6117583262290205,1.037735318135174,0.2615966238876408,0.022463926933547523,-0.4279320210630442,False,True,False,True,False
